listing_id,neighborhood
7178773,Murray Hill
7152416,Long Island City
7167275,Columbia University
7217862,Financial District
7137979,Columbia University
7211222,Flatiron District
7215372,Upper East Side
7172440,Chelsea
7177803,Financial District
7166277,Brooklyn Heights
7200057,Civic Center
7192033,Upper East Side
7203021,John Jay College of Criminal Justice 
7133422,Weill Cornell Medical College
7103381,Garment District
7141544,Weill Cornell Medical College
7218042,Tribeca
7163966,SoHo
7193452,Tribeca
7192472,SoHo
7226383,Flatiron District
7194910,Midtown East
7092293,Hell's Kitchen
7143034,East Village
7133978,Boerum Hill
7168964,Hell's Kitchen
7186185,Koreatown
7129177,Upper East Side
7223205,NoLita
7232104,Financial District
7144441,Juilliard School 
7180985,Upper West Side
7219476,Financial District
7154744,The New School 
7197393,Midtown East
7231507,Midtown East
7089900,Washington Heights
7096267,Gramercy Park
7136214,Weill Cornell Medical College
7140078,Long Island City
7180112,Tribeca
7138063,Chelsea
7102168,Murray Hill
7156874,Financial District
7177795,Financial District
7224834,Garment District
7144465,NoLita
7219560,Upper East Side
7171937,Columbia University
7232182,Hell's Kitchen
7199628,Midtown East
7212314,Elmhurst
7209207,Williamsburg
7122773,Upper East Side
7198875,Central Harlem
7150129,Chelsea
7131207,Greenwich Village
7211278,Pace University 
7161763,Flatbush
7172953,Upper East Side
7121100,Tribeca
7170531,Flatbush
7179829,East Harlem
7177748,Upper East Side
7217396,DUMBO
7180262,Weill Cornell Medical College
7223362,Upper East Side
7218375,Columbia University
7221463,Upper East Side
7180073,Upper East Side
7229931,Greenwich Village
7199176,Midtown East
7105258,Murray Hill
7141997,Williamsburg
7118330,Central Harlem
7169855,Tribeca
7219408,Kips Bay
7130738,Civic Center
7139119,Upper West Side
7099774,Kips Bay
7164725,Upper East Side
7133294,Gramercy Park
7191305,Juilliard School 
7215116,Upper West Side
7143601,Downtown Brooklyn
7191663,Forest Hills
7173159,NoMad
7124550,Midtown East
7178248,Hell's Kitchen
7102212,Weill Cornell Medical College
7104909,Tribeca
7225824,Murray Hill
7173789,Lower East Side
7233586,Financial District
7120608,Hell's Kitchen
7220467,Greenwich Village
7146730,Upper West Side
7177816,Marble Hill
7132379,Bedford-Stuyvesant
7209596,Upper East Side
7181996,Forest Hills
7135980,Downtown Brooklyn
7191108,NYU Tandon School of Engineering 
7185569,Murray Hill
7126030,Lower East Side
7090442,Hell's Kitchen
7131074,East Village
7099068,West Village
7099382,Theater District
7190314,Murray Hill
7203329,Upper East Side
7176493,SoHo
7149084,Bay Ridge
7120791,Upper East Side
7105794,Woodhaven
7167403,Financial District
7147847,Inwood
7232196,Financial District
7151829,Financial District
7132831,Pratt Institute 
7106751,Midtown East
7627749,NoHo
7098899,East Village
7232840,Murray Hill
7220753,Hell's Kitchen
7096511,Greenpoint
7108346,Murray Hill
7194299,Upper East Side
7136985,Stuyvesant Town - Peter Cooper Village
7209111,Bowery
7089165,Midtown East
7125718,Astoria
7099482,Chelsea
7232648,Upper East Side
7218278,Kips Bay
7123108,Columbia University
7192324,Baruch College (CUNY)
7147777,Bowery
7214006,Kips Bay
7115603,Pace University 
7094967,Midtown East
7122635,Hell's Kitchen
7158961,Carroll Gardens
7226546,Juilliard School 
7162848,Long Island City
7209999,Upper East Side
7172253,NoMad
7124140,Kips Bay
7165769,John Jay College of Criminal Justice 
7166997,Park Slope
7096347,Sunset Park
7211540,East Village
7186062,Greenwich Village
7209925,Murray Hill
7177384,Upper East Side
7162989,Murray Hill
7229323,Upper East Side
7177391,Financial District
7154410,Upper West Side
7207931,Weill Cornell Medical College
7195869,Bedford-Stuyvesant
7090699,Upper East Side
7174720,Washington Heights
7205841,Prospect Heights
7123446,Gramercy Park
7141003,Columbia University
7199549,Morris Heights
7175453,Baruch College (CUNY)
7123457,Juilliard School 
7091265,Tribeca
7140131,Columbia University
7145096,Koreatown
7208472,Upper West Side
7113068,Hell's Kitchen
7096577,Koreatown
7203115,Juilliard School 
7132353,Chelsea
7096321,Garment District
7104692,Central Park
7107321,Murray Hill
7145623,Financial District
7220149,Inwood
7106433,Cooper Union 
7171570,Hell's Kitchen
7229339,Hell's Kitchen
7110091,Financial District
7144443,Upper West Side
7205100,Murray Hill
7141978,Weill Cornell Medical College
7174748,Brownsville
7114580,Upper West Side
7161329,Washington Heights
7193983,Williamsburg
7172104,Central Harlem
7109132,SoHo
7129192,Upper East Side
7217775,New York University (NYU) 
7128881,Fort Greene
7158340,Garment District
7103142,Washington Heights
7226090,Pace University 
7125657,Upper East Side
7177627,Columbia University
7118595,Gramercy Park
7168525,Financial District
7154025,Hunter College 
7132407,Upper East Side
7195314,Upper East Side
7140074,Upper West Side
7181138,Prospect Heights
7199793,Koreatown
7127135,Pace University 
7233629,Bowery
7159481,Upper West Side
7217647,West Harlem
7144132,Central Harlem
7130059,Hell's Kitchen
7176016,Juilliard School 
7171795,Garment District
7110557,Juilliard School 
7152862,Fordham Heights
7205059,Jamaica Hills
7173916,Upper East Side
7090262,Midtown East
7226438,Upper East Side
7120664,Gramercy Park
7128564,East Village
7169677,Pace University 
7198896,Garment District
7107879,Juilliard School 
7101475,Upper West Side
7124761,West Village
7124162,Upper East Side
7166536,Astoria
7215446,Hell's Kitchen
7148368,Washington Heights
7110523,Bedford-Stuyvesant
7109410,Upper West Side
7229133,Upper East Side
7197743,John Jay College of Criminal Justice 
7194624,The New School 
7226356,Gramercy Park
7129712,East Village
7139805,Midtown East
7232876,Financial District
7173855,Murray Hill
7114148,Chelsea
7225358,Financial District
7220194,Murray Hill
7143970,Park Slope
7124416,Battery Park City
7225292,Murray Hill
7205238,NoHo
7156565,Battery Park City
7091009,Weill Cornell Medical College
7132702,The New School 
7175066,Bowery
7223555,Hell's Kitchen
7098754,Upper West Side
7222132,Murray Hill
7091622,SoHo
7233179,Kips Bay
7154890,Ocean Hill
7102429,Upper East Side
7211099,Bushwick
7210081,Flatiron District
7209194,Kips Bay
7229832,Upper West Side
7288605,Pace University 
7222043,Hell's Kitchen
7095175,New York University (NYU) 
7216680,Park Slope
7126432,Flatiron District
7155601,Financial District
7133359,Washington Heights
7151905,Weill Cornell Medical College
7105401,Upper East Side
7087962,Little Italy
7143877,Financial District
7153657,Hell's Kitchen
7113497,West Harlem
7138925,Flatbush
7209149,West Harlem
7154771,Theater District
7117869,Hell's Kitchen
7100588,Central Park
7180349,Murray Hill
7188008,East Village
7218209,Midtown East
7165471,New York University (NYU) 
7155147,West Harlem
7185998,Clinton Hill
7133170,Hell's Kitchen
7112826,Gramercy Park
7110478,Gramercy Park
7206653,Weill Cornell Medical College
7213821,Stuyvesant Town - Peter Cooper Village
7210599,Upper East Side
7184815,Garment District
7179280,Upper East Side
7106353,Clinton Hill
7176905,Stuyvesant Town - Peter Cooper Village
7099977,Weill Cornell Medical College
7141501,Pace University 
7188271,Murray Hill
7164177,Columbia University
7218704,West Harlem
7168711,Midtown East
7224720,East Village
7104210,Theater District
7088249,Midtown East
7144572,Upper East Side
7232847,Long Island City
7207487,John Jay College of Criminal Justice 
7124856,Financial District
7124865,Midtown East
7231545,Windsor Terrace
7211524,Lower East Side
7116609,NoLita
7108646,Downtown Brooklyn
7118613,Hunter College 
7196588,Pace University 
7149878,Ocean Hill
7228397,Cobble Hill
7194136,Murray Hill
7173094,Financial District
7096735,John Jay College of Criminal Justice 
7166750,The New School 
7101943,Upper East Side
7138528,East Village
7163710,DUMBO
7114438,Hell's Kitchen
7111801,Inwood
7196360,Ridgewood
7148245,Upper East Side
7136122,West Harlem
7124288,Murray Hill
7220089,Upper West Side
7091061,Central Harlem
7172635,Upper East Side
7143633,Inwood
7156246,Upper East Side
7213494,Columbia University
7216248,Upper East Side
7093708,Upper East Side
7112568,West Village
7107630,NoMad
7149549,Lower East Side
7189328,Hell's Kitchen
7226282,Gramercy Park
7167990,Upper East Side
7136581,Sunnyside
7134824,East Village
7165004,Murray Hill
7176897,Inwood
7224561,Theater District
7203705,Theater District
7205378,Southern Brooklyn
7183677,Upper West Side
7171059,Murray Hill
7178973,Financial District
7168077,Pace University 
7098112,Upper East Side
7200373,Murray Hill
7134502,Midtown East
7112250,Bedford-Stuyvesant
7173161,Morris Heights
7113055,Upper East Side
7141877,Bowery
7104485,Upper East Side
7098675,Hell's Kitchen
7232841,Hell's Kitchen
7137528,Weill Cornell Medical College
7101104,Pratt Institute 
7171423,Crown Heights
7151990,Financial District
7110764,Upper East Side
7200952,Upper East Side
7093795,Upper East Side
7200574,Central Park
7190892,John Jay College of Criminal Justice 
7136994,Columbia University
7105791,Dyker Heights
7117854,Central Harlem
7232429,Midtown East
7181458,Prospect Heights
7147983,Chinatown
7531296,Baruch College (CUNY)
7162725,Juilliard School 
7137295,NoHo
7128066,Upper East Side
7104588,Midtown East
7203047,Flatiron District
7110193,Hunter College 
7214671,SoHo
7215578,Washington Heights
7107422,Astoria
7100700,East Village
7120566,Garment District
7192170,SoHo
7160083,Upper West Side
7160639,Hell's Kitchen
7142732,Murray Hill
7104266,Weill Cornell Medical College
7158081,Upper West Side
7202274,Juilliard School 
7088846,Kips Bay
7188143,Koreatown
7173886,Bushwick
7231851,Upper East Side
7151047,Stuyvesant Town - Peter Cooper Village
7233364,Pace University 
7221135,Hell's Kitchen
7125882,Bowery
7206145,The New School 
7195963,Gramercy Park
7161123,Sunnyside
7199711,Kew Gardens
7233638,NoLita
7207321,Hell's Kitchen
7121928,Bowery
7177507,Murray Hill
7147190,Upper East Side
7127556,Ocean Hill
7118660,Rego Park
7145926,SoHo
7141415,Juilliard School 
7127434,Greenpoint
7230808,Juilliard School 
7156481,Juilliard School 
7127410,Upper East Side
7161458,Columbia University
7230455,Hunter College 
7196206,Upper East Side
7148576,Kingsbridge
7222004,Kips Bay
7209120,Gramercy Park
7157556,Koreatown
7106182,Juilliard School 
7201481,Financial District
7191340,Upper West Side
7164147,Weill Cornell Medical College
7180440,East Village
7142332,Financial District
7121169,Koreatown
7132339,Upper West Side
7208396,East Village
7098190,Hell's Kitchen
7222765,Upper East Side
7123769,Financial District
7089395,Long Island City
7200985,Prospect Heights
7098565,Garment District
7223646,Murray Hill
7225367,Murray Hill
7141972,Gravesend
7109728,Central Harlem
7105610,Theater District
7106225,Upper West Side
7149292,NoMad
7088074,John Jay College of Criminal Justice 
7161928,Hell's Kitchen
7225246,Upper East Side
7104710,Hell's Kitchen
7200645,West Village
7223730,Upper East Side
7116749,East Village
7178555,Sunset Park
7140182,Bowery
7148866,Theater District
7139734,Fashion Institute of Technology (FIT) 
7114859,Juilliard School 
7120694,Hell's Kitchen
7182718,Hell's Kitchen
7178093,Financial District
7111998,Weill Cornell Medical College
7180642,Murray Hill
7156167,Battery Park City
7127037,Bay Ridge
7159147,Flatiron District
7218824,Upper East Side
7143472,Upper West Side
7222059,Hell's Kitchen
7135452,West Harlem
7104340,Murray Hill
7166041,Upper East Side
7091524,Financial District
7221326,Theater District
7232646,Upper East Side
7205862,Baruch College (CUNY)
7216146,Upper East Side
7180852,Pace University 
7138677,Cooper Union 
7233705,Long Island City
7213162,SoHo
7180028,Central Harlem
7134585,Upper East Side
7116581,Central Park
7202789,Weill Cornell Medical College
7194610,Cooper Union 
7132490,John Jay College of Criminal Justice 
7113883,Weill Cornell Medical College
7176374,John Jay College of Criminal Justice 
7204515,Inwood
7178524,Juilliard School 
7185088,Long Island City
7213853,Upper East Side
7198803,West Harlem
7113063,Columbia University
7159570,Pace University 
7099440,Upper East Side
7156883,Hunter College 
7201659,Washington Heights
7126793,Columbia University
7135333,Central Harlem
7166828,Financial District
7159488,Koreatown
7146086,Tribeca
7190853,East Village
7202617,Tribeca
7164610,Upper West Side
7110181,Greenwich Village
7097098,East Harlem
7151528,East Village
7095592,Long Island City
7097475,Upper East Side
7227416,Crown Heights
7110801,Hell's Kitchen
7132821,Upper West Side
7114181,East New York
7231782,Pace University 
7206954,West Village
7148577,Concourse
7205870,Woodside
7168108,Hell's Kitchen
7088763,Theater District
7112202,Rego Park
7190122,Columbia University
7222488,Juilliard School 
7105044,Garment District
7138546,Murray Hill
7097772,Juilliard School 
7096294,West Village
7104852,Greenwich Village
7179979,Financial District
7102620,Koreatown
7150266,Little Italy
7088966,West Village
7152743,East Village
7115108,Tribeca
7187820,Sunnyside
7133576,East Village
7187481,Red Hook
7147973,Central Harlem
7162870,Garment District
7101956,Hell's Kitchen
7095499,Corona
7100467,Weill Cornell Medical College
7226490,Columbia University
7162125,Upper East Side
7182667,Murray Hill
7097576,Gramercy Park
7126540,John Jay College of Criminal Justice 
7156115,Southern Brooklyn
7222673,Cobble Hill
7230600,Weill Cornell Medical College
7126580,Midtown East
7162105,Theater District
7156296,Lower East Side
7211615,Pace University 
7214573,Theater District
7168240,Columbia University
7199873,NoMad
7166531,Upper East Side
7103439,Upper West Side
7136967,Bushwick
7172746,Williamsburg
